,0,1,2
453,https://www.chess.com/live/game/3338844074,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,fun_man won on time
454,https://www.chess.com/live/game/3339975867,https://www.chess.com/openings/Slav-Defense-3.Nc3,fun_man won by checkmate
455,https://www.chess.com/live/game/3339990902,https://www.chess.com/openings/Ruy-Lopez-Opening-Spanish-Countergambit,fun_man won by resignation
456,https://www.chess.com/live/game/3339997705,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
457,https://www.chess.com/live/game/3340007305,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...g6,fun_man won - game abandoned
458,https://www.chess.com/live/game/3340009219,https://www.chess.com/openings/Philidor-Defense,iownu99 won by resignation
459,https://www.chess.com/live/game/3340028736,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Variation-3.dxe5-Nxe5,fun_man won by resignation
460,https://www.chess.com/live/game/3340035825,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by checkmate
461,https://www.chess.com/live/game/3340115242,https://www.chess.com/openings/Scandinavian-Defense-Closed,fun_man won by checkmate
462,https://www.chess.com/live/game/3340148499,https://www.chess.com/openings/Sicilian-Defense-McDonnell-Attack-2...Nc6,VenasaurNINE won on time
463,https://www.chess.com/live/game/3340685881,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Bayonet-Attack,fun_man won by resignation
464,https://www.chess.com/live/game/3340723413,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation,fun_man won on time
465,https://www.chess.com/live/game/3341007239,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,aaravishal won on time
466,https://www.chess.com/live/game/3341055373,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,fun_man won by resignation
467,https://www.chess.com/live/game/3342512617,https://www.chess.com/openings/Queens-Pawn-Opening-Blackmar-Diemer-Gambit,Cfmninjaa won by resignation
468,https://www.chess.com/live/game/3346088373,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Variation,fun_man won by resignation
469,https://www.chess.com/live/game/3350377176,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by checkmate
470,https://www.chess.com/live/game/3350392769,https://www.chess.com/openings/Scandinavian-Defense,Game drawn by stalemate
471,https://www.chess.com/live/game/3351300817,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
472,https://www.chess.com/live/game/3351406455,https://www.chess.com/openings/Vant-Kruijs-Opening-1...d5,fun_man won by checkmate
473,https://www.chess.com/live/game/3351413910,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,fun_man won by checkmate
474,https://www.chess.com/live/game/3351471109,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,fun_man won by resignation
475,https://www.chess.com/live/game/3351491242,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
476,https://www.chess.com/live/game/3351521059,https://www.chess.com/openings/Reti-Opening-Tennison-Gambit,GaThien won by resignation
477,https://www.chess.com/live/game/3351607928,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,Game drawn by stalemate
478,https://www.chess.com/live/game/3351810570,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Variation,cretacean won by resignation
479,https://www.chess.com/live/game/3351847472,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
480,https://www.chess.com/live/game/3351931844,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,NichuNichi won on time
481,https://www.chess.com/live/game/3352027735,https://www.chess.com/openings/Kings-Indian-Attack,fun_man won by checkmate
482,https://www.chess.com/live/game/3352070785,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,YumYams won by checkmate
483,https://www.chess.com/live/game/3353216833,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,fun_man won by checkmate
484,https://www.chess.com/live/game/3353447976,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Variation,Mihir001 won by checkmate
485,https://www.chess.com/live/game/3353458692,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by resignation
486,https://www.chess.com/live/game/3353467823,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Variation,kamidani77 won by checkmate
487,https://www.chess.com/live/game/3353490227,https://www.chess.com/openings/Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2,Mayankkrish won by checkmate
488,https://www.chess.com/live/game/3353508053,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by checkmate
489,https://www.chess.com/live/game/3353557757,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
490,https://www.chess.com/live/game/3353837035,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,fun_man won by checkmate
491,https://www.chess.com/live/game/3353861586,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
492,https://www.chess.com/live/game/3354917638,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3,PosMakinesi won by checkmate
493,https://www.chess.com/live/game/3357295334,https://www.chess.com/openings/Scandinavian-Defense-Closed,vttr won by checkmate
494,https://www.chess.com/live/game/3357489068,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won on time
495,https://www.chess.com/live/game/3357533625,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
496,https://www.chess.com/live/game/3357561661,https://www.chess.com/openings/Scandinavian-Defense-Closed,zalt57 won by checkmate
497,https://www.chess.com/live/game/3359568939,https://www.chess.com/openings/French-Defense-Franco-Sicilian-Defense,fun_man won by checkmate
498,https://www.chess.com/live/game/3359588412,https://www.chess.com/openings/English-Opening-Kings-English-Variation,vsubzero won by resignation
499,https://www.chess.com/live/game/3359612833,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
500,https://www.chess.com/live/game/3359639994,https://www.chess.com/openings/Ware-Opening,fun_man won - game abandoned
501,https://www.chess.com/live/game/3360098007,https://www.chess.com/openings/Center-Game,JulikaGrm won by resignation
502,https://www.chess.com/live/game/3360123771,https://www.chess.com/openings/Sicilian-Defense-Smith-Morra-Gambit...3.Qxd4-Nc6-4.Qd1-Nf6,reeganv won by resignation
503,https://www.chess.com/live/game/3360143160,https://www.chess.com/openings/Caro-Kann-Defense-2.d4-d5,reeganv won by resignation
504,https://www.chess.com/live/game/3360248652,https://www.chess.com/openings/Scandinavian-Defense,patrickbaeyens won on time
505,https://www.chess.com/live/game/3360301641,https://www.chess.com/openings/Center-Game-Accepted-Normal-Variation,fun_man won by resignation
506,https://www.chess.com/live/game/3360330802,https://www.chess.com/openings/Slav-Defense-Modern-Line-3...dxc4,nk110388 won by resignation
507,https://www.chess.com/live/game/3361222426,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
508,https://www.chess.com/live/game/3361222913,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3-Qd8,dahianalewin won by checkmate
509,https://www.chess.com/live/game/3361237487,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit,Game drawn by timeout vs insufficient material
510,https://www.chess.com/live/game/3362377941,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by resignation
511,https://www.chess.com/live/game/3362395705,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
512,https://www.chess.com/live/game/3362406847,https://www.chess.com/openings/Scandinavian-Defense-Closed,drasko195 won by resignation
513,https://www.chess.com/live/game/3362775361,https://www.chess.com/openings/Sicilian-Defense-Staunton-Cochrane-Variation,rakibulalam won by checkmate
514,https://www.chess.com/live/game/3362899051,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by checkmate
515,https://www.chess.com/live/game/3362944518,https://www.chess.com/openings/Scandinavian-Defense,amandeepgill8319 won by checkmate
516,https://www.chess.com/live/game/3363127676,https://www.chess.com/openings/Sicilian-Defense-Alapin-Variation-2...Nf6,fun_man won on time
517,https://www.chess.com/live/game/3365347341,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,samsenos won by resignation
518,https://www.chess.com/live/game/3365382405,https://www.chess.com/openings/Vienna-Game-Falkbeer-Variation-3.d3,fun_man won by checkmate
519,https://www.chess.com/live/game/3365423278,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,SuMo212 won by resignation
520,https://www.chess.com/live/game/3365532366,https://www.chess.com/openings/Kings-Fianchetto-Opening-1...d5-2.Bg2,Game drawn by agreement
521,https://www.chess.com/live/game/3367255236,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,elitka_zestmvp won by resignation
522,https://www.chess.com/live/game/3367262112,https://www.chess.com/openings/Sicilian-Defense-Alapin-Variation-2...e5,fun_man won by resignation
523,https://www.chess.com/live/game/3367283833,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,gesuinolorrai won by resignation
524,https://www.chess.com/live/game/3367501558,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6,Game drawn by insufficient material
525,https://www.chess.com/live/game/3368347016,https://www.chess.com/openings/Barnes-Opening-1...d5-2.e4,fun_man won by checkmate
526,https://www.chess.com/live/game/3368361824,https://www.chess.com/openings/Center-Game,jayson-fernandez won by checkmate
527,https://www.chess.com/live/game/3368381188,https://www.chess.com/openings/French-Defense-Steinitz-Attack,fun_man won by resignation
528,https://www.chess.com/live/game/3368453163,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,Upperclass02 won by checkmate
529,https://www.chess.com/live/game/3368473208,https://www.chess.com/openings/Englund-Gambit-Declined-Reversed-French-Variation,fun_man won - game abandoned
530,https://www.chess.com/live/game/3368484058,https://www.chess.com/openings/Pirc-Defense-Maroczy-Defense,Federico88 won by resignation
531,https://www.chess.com/live/game/3368497019,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit,fun_man won by checkmate
532,https://www.chess.com/live/game/3368526273,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,vesko1959 won by resignation
533,https://www.chess.com/live/game/3368657668,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,Ifeoluwawole-osho won by resignation
534,https://www.chess.com/live/game/3368821015,https://www.chess.com/openings/Vienna-Game,fun_man won on time
535,https://www.chess.com/live/game/3369719781,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
536,https://www.chess.com/live/game/3369733489,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won on time
537,https://www.chess.com/live/game/3369760281,https://www.chess.com/openings/Vant-Kruijs-Opening-1...d5,fun_man won by checkmate
538,https://www.chess.com/live/game/3369941433,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Linksspringer-Variation,janschuurman won by resignation
539,https://www.chess.com/live/game/3369969832,https://www.chess.com/openings/Queens-Gambit,HQRage won by resignation
540,https://www.chess.com/live/game/3370005899,https://www.chess.com/openings/Nimzowitsch-Defense-Declined,fun_man won by checkmate
541,https://www.chess.com/live/game/3370052803,https://www.chess.com/openings/Nimzowitsch-Defense,fun_man won by checkmate
542,https://www.chess.com/live/game/3370078450,https://www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense-2.c4,fun_man won by resignation
543,https://www.chess.com/live/game/3370117660,https://www.chess.com/openings/Van-Geet-Opening-Laroche-Gambit,glisicrs won by resignation
544,https://www.chess.com/live/game/3370480257,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,fun_man won by resignation
545,https://www.chess.com/live/game/3370493929,https://www.chess.com/openings/Kings-Pawn-Opening-MacLeod-Attack-2...d5,thoma727 won by resignation
546,https://www.chess.com/live/game/3370903981,https://www.chess.com/openings/Center-Game,hichammc won by checkmate
547,https://www.chess.com/live/game/3370940724,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,fun_man won by checkmate
548,https://www.chess.com/live/game/3372213347,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,xedice won by checkmate
549,https://www.chess.com/live/game/3372223585,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,fun_man won by checkmate
550,https://www.chess.com/live/game/3372240735,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
551,https://www.chess.com/live/game/3372251156,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,shogun69 won by resignation
552,https://www.chess.com/live/game/3372261700,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,fun_man won by checkmate
553,https://www.chess.com/live/game/3372587739,https://www.chess.com/openings/Philidor-Defense-3.d4,fun_man won on time
554,https://www.chess.com/live/game/3372661464,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Attack,fun_man won by resignation
555,https://www.chess.com/live/game/3372669386,https://www.chess.com/openings/Center-Game,fun_man won by checkmate
556,https://www.chess.com/live/game/3375519393,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,fun_man won on time
557,https://www.chess.com/live/game/3375545857,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,madknight74 won by resignation
558,https://www.chess.com/live/game/3375549058,https://www.chess.com/openings/Scotch-Game,haraldtorkel won by checkmate
559,https://www.chess.com/live/game/3375568184,https://www.chess.com/openings/Saragossa-Opening,fun_man won by checkmate
560,https://www.chess.com/live/game/3375586356,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,fun_man won by checkmate
561,https://www.chess.com/live/game/3375601168,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,Barryskingkillers won by resignation
562,https://www.chess.com/live/game/3375736407,https://www.chess.com/openings/Kadas-Opening-1...d5-2.d4,djmagic411 won by resignation
563,https://www.chess.com/live/game/3375770301,https://www.chess.com/openings/Scandinavian-Defense,Totow won by resignation
564,https://www.chess.com/live/game/3375895185,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,vblindheim won by checkmate
565,https://www.chess.com/live/game/3376558684,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...c6,sierrap won by checkmate
566,https://www.chess.com/live/game/3376571496,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Head-Opening,fun_man won - game abandoned
567,https://www.chess.com/live/game/3376598663,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Attack,Game drawn by stalemate
568,https://www.chess.com/live/game/3376645602,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,fun_man won by checkmate
569,https://www.chess.com/live/game/3377442189,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,fun_man won by checkmate
570,https://www.chess.com/live/game/3377453739,https://www.chess.com/openings/Barnes-Opening-1...d5-2.e4,fun_man won by checkmate
571,https://www.chess.com/live/game/3377466341,https://www.chess.com/openings/Sicilian-Defense,brianmanley89 won by checkmate
572,https://www.chess.com/live/game/3377483992,https://www.chess.com/openings/Kings-Pawn-Opening-Owen-Defense-2.d4-Bb7,Yash12300 won by resignation
573,https://www.chess.com/live/game/3377496386,https://www.chess.com/openings/Queens-Pawn-Opening-Blackmar-Diemer-Netherlands-Variation,fun_man won by checkmate
574,https://www.chess.com/live/game/3377527776,https://www.chess.com/openings/Mieses-Opening-1...c5,fun_man won by resignation
575,https://www.chess.com/live/game/3377746115,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by resignation
576,https://www.chess.com/live/game/3378034716,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,fun_man won by checkmate
577,https://www.chess.com/live/game/3378057586,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by resignation
578,https://www.chess.com/live/game/3378437842,https://www.chess.com/openings/Three-Knights-Opening,Oxtan won by resignation
579,https://www.chess.com/live/game/3378442759,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-McConnell-Defense,fun_man won by checkmate
580,https://www.chess.com/live/game/3378646198,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System,Nedii won by checkmate
581,https://www.chess.com/live/game/3378671794,https://www.chess.com/openings/Sicilian-Defense-Staunton-Cochrane-Variation,fun_man won by checkmate
582,https://www.chess.com/live/game/3378887278,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,fun_man won by checkmate
583,https://www.chess.com/live/game/3380947374,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Head-Opening-2...Nf6,fun_man won by checkmate
584,https://www.chess.com/live/game/3381044935,https://www.chess.com/openings/Kings-Pawn-Opening-The-Whale-Variation,fun_man won by resignation
585,https://www.chess.com/live/game/3381095695,https://www.chess.com/openings/Scandinavian-Defense,fun_man won by resignation
586,https://www.chess.com/live/game/3381241516,https://www.chess.com/openings/Barnes-Opening-1...d5-2.e4,fun_man won by checkmate
587,https://www.chess.com/live/game/3381252428,https://www.chess.com/openings/Kadas-Opening-1...d5,maduribe won by resignation
588,https://www.chess.com/live/game/3381280889,https://www.chess.com/openings/Kings-Pawn-Opening-Ware-Defense-2.d4,maduribe won by resignation
589,https://www.chess.com/live/game/3381299227,https://www.chess.com/openings/Kadas-Opening,maduribe won by resignation
590,https://www.chess.com/live/game/3381466632,https://www.chess.com/openings/Kings-Pawn-Opening-Napoleon-Attack,fun_man won by checkmate
591,https://www.chess.com/live/game/3381501362,https://www.chess.com/openings/Queens-Pawn-Opening-Blackmar-Diemer-Netherlands-Variation,duhrig won by resignation
592,https://www.chess.com/live/game/3383487569,https://www.chess.com/openings/French-Defense-Steinitz-Attack,Michman1993 won by checkmate
593,https://www.chess.com/live/game/3384399467,https://www.chess.com/openings/Philidor-Defense-3.d4,fun_man won by checkmate
594,https://www.chess.com/live/game/3385945776,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Head-Opening-2...Nf6-3.Nc3,serg_naum won by checkmate
595,https://www.chess.com/live/game/3385957097,https://www.chess.com/openings/Center-Game,fun_man won on time
596,https://www.chess.com/live/game/3386358140,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,Stanleythomas won by resignation
597,https://www.chess.com/live/game/3386391040,https://www.chess.com/openings/French-Defense-Normal-Variation,fun_man won by resignation
598,https://www.chess.com/live/game/3386393188,https://www.chess.com/openings/Vienna-Game,vanjaaa97 won on time
599,https://www.chess.com/live/game/3386437250,https://www.chess.com/openings/Scandinavian-Defense,ahshaf won by resignation
600,https://www.chess.com/live/game/3388029129,https://www.chess.com/openings/Reti-Opening-Reversed-Mexican-Defense,fun_man won by checkmate
601,https://www.chess.com/live/game/3388040210,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit,fun_man won by resignation
602,https://www.chess.com/live/game/3388058484,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Variation,fun_man won by resignation
603,https://www.chess.com/live/game/3388080744,https://www.chess.com/openings/Alekhines-Defense-Normal-Variation-3.d4,fun_man won on time
604,https://www.chess.com/live/game/3394160136,https://www.chess.com/openings/Kings-Gambit-Accepted-Kings-Knight-Gambit-3...g5-4.Bc4,Hashanou won - game abandoned
605,https://www.chess.com/live/game/3394205199,https://www.chess.com/openings/French-Defense-Normal-Variation,jus4yurluv won on time
606,https://www.chess.com/live/game/3394669881,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,manpreet_aulakh won on time
607,https://www.chess.com/live/game/3396700488,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-McConnell-Defense-3.Bc4,camdale26 won - game abandoned
608,https://www.chess.com/live/game/3396724411,https://www.chess.com/openings/Scandinavian-Defense,muhammaddjibril won by resignation
609,https://www.chess.com/live/game/3396736856,https://www.chess.com/openings/Reti-Opening-Tennison-Gambit,fun_man won by resignation
610,https://www.chess.com/live/game/3396745121,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,kosmos_men won by resignation
611,https://www.chess.com/live/game/3396764315,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,cbserla won - game abandoned
612,https://www.chess.com/live/game/3397346455,https://www.chess.com/openings/Bishops-Opening-Philidor-Counterattack,fun_man won by checkmate
613,https://www.chess.com/live/game/3399434511,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,fun_man won - game abandoned
614,https://www.chess.com/live/game/3399444723,https://www.chess.com/openings/Kadas-Opening-1...d5-2.d4,Godzingis won by resignation
615,https://www.chess.com/live/game/3399449581,https://www.chess.com/openings/Scandinavian-Defense,Game drawn by stalemate
616,https://www.chess.com/live/game/3399482332,https://www.chess.com/openings/Center-Game,fun_man won by resignation
617,https://www.chess.com/live/game/3400593199,https://www.chess.com/openings/Kings-Pawn-Opening-MacLeod-Attack-2...d5,feffe123 won by checkmate
618,https://www.chess.com/live/game/3400602094,https://www.chess.com/openings/Philidor-Defense-Hanham-Variation,EmilioGaliciaM won on time
619,https://www.chess.com/live/game/3402075718,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-McConnell-Defense-3.Bc4,dawidzpl won by checkmate
620,https://www.chess.com/live/game/3402090456,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit,fun_man won by resignation
621,https://www.chess.com/live/game/3402093379,https://www.chess.com/openings/Scotch-Game-Schmidt-Mieses-Variation,ICshark won by checkmate
622,https://www.chess.com/live/game/3402317200,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,mrinalgupta27 won by resignation
623,https://www.chess.com/live/game/3402950356,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by checkmate
624,https://www.chess.com/live/game/3404320411,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit,meto53 won by resignation
625,https://www.chess.com/live/game/3404509472,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,fun_man won on time
626,https://www.chess.com/live/game/3405282079,https://www.chess.com/openings/French-Defense-Normal-Variation,Vitali1982 won by resignation
627,https://www.chess.com/live/game/3405410610,https://www.chess.com/openings/English-Opening-Anglo-Scandinavian-Defense,fun_man won by resignation
628,https://www.chess.com/live/game/3405508964,https://www.chess.com/openings/English-Opening-Anglo-Scandinavian-Defense,fun_man won by resignation
629,https://www.chess.com/live/game/3406775601,https://www.chess.com/openings/English-Defense,fun_man won by checkmate
630,https://www.chess.com/live/game/3406784780,https://www.chess.com/openings/Philidor-Defense-3.Bc4,fun_man won by resignation
631,https://www.chess.com/live/game/3406811764,https://www.chess.com/openings/Queens-Gambit-Accepted-3.Nc3,fun_man won by checkmate
632,https://www.chess.com/live/game/3406831110,https://www.chess.com/openings/Scandinavian-Defense-Closed,fun_man won by checkmate
633,https://www.chess.com/live/game/3407138656,https://www.chess.com/openings/French-Defense-Normal-Variation,Sivaram729 won on time
634,https://www.chess.com/live/game/3408277868,https://www.chess.com/openings/Scandinavian-Defense,brmpiton won on time
635,https://www.chess.com/live/game/3410481805,https://www.chess.com/openings/Queens-Pawn-Opening-Blackmar-Diemer-Gambit,fun_man won by resignation
636,https://www.chess.com/live/game/3410506571,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,fun_man won by checkmate
637,https://www.chess.com/live/game/3410531382,https://www.chess.com/openings/Mieses-Opening,mary3011 won by resignation
638,https://www.chess.com/live/game/3415674226,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System,thompso won by resignation
639,https://www.chess.com/live/game/3415677840,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,Aleksandar3110 won by resignation
640,https://www.chess.com/live/game/3415682585,https://www.chess.com/openings/Ware-Opening-Crab-Variation,lzmeusl won on time
641,https://www.chess.com/live/game/3418553821,https://www.chess.com/openings/Sicilian-Defense,fun_man won by checkmate
642,https://www.chess.com/live/game/3418559803,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Damiano-Defense,fun_man won by checkmate
643,https://www.chess.com/live/game/3421296676,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by resignation
644,https://www.chess.com/live/game/3421311507,https://www.chess.com/openings/Philidor-Defense,AzamatAskaruly won on time
645,https://www.chess.com/live/game/3427065779,https://www.chess.com/openings/Vienna-Game-Falkbeer-Variation,fun_man won by checkmate
646,https://www.chess.com/live/game/3427089886,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4-e6,fun_man won by checkmate
647,https://www.chess.com/live/game/3428543663,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,fun_man won by resignation
648,https://www.chess.com/live/game/3428888548,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,JurgenLederhosen won by checkmate
649,https://www.chess.com/live/game/3429194250,https://www.chess.com/openings/Indian-Game-Pawn-Push-Variation,fun_man won by checkmate
650,https://www.chess.com/live/game/3429217100,https://www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation-Greco-Variation,PeskyBaboon won by resignation
651,https://www.chess.com/live/game/3429618432,https://www.chess.com/openings/Englund-Gambit-2.dxe5-Nc6-3.Nf3-Qe7,evladdie won by resignation
652,https://www.chess.com/live/game/3429660317,https://www.chess.com/openings/Reti-Opening-Reversed-Mexican-Defense,chubampiro1972 won by resignation
653,https://www.chess.com/live/game/3429681552,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,onyxuk won by resignation
654,https://www.chess.com/live/game/3431584728,https://www.chess.com/openings/Philidor-Defense-3.d4,fun_man won by resignation
655,https://www.chess.com/live/game/3432022115,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,atul1611 won by checkmate
656,https://www.chess.com/live/game/3432048909,https://www.chess.com/openings/Vant-Kruijs-Opening,fun_man won by resignation
657,https://www.chess.com/live/game/3432063379,https://www.chess.com/openings/French-Defense-Steinitz-Attack,fun_man won by resignation
658,https://www.chess.com/live/game/3432092845,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,malik-21 won by resignation
659,https://www.chess.com/live/game/3434653604,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,fun_man won by checkmate
660,https://www.chess.com/live/game/3434783095,https://www.chess.com/openings/Indian-Game-Pawn-Push-Variation,Elreysoy won by resignation
661,https://www.chess.com/live/game/3434828128,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,spjnt won by checkmate
662,https://www.chess.com/live/game/3435413059,https://www.chess.com/openings/English-Opening-Kings-English-Nimzowitsch-Variation,HernandezIsai won on time
663,https://www.chess.com/live/game/3435463659,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-McConnell-Defense,roboend won by resignation
664,https://www.chess.com/live/game/3435474053,https://www.chess.com/openings/Queens-Pawn-Opening-Polish-Defense,LuisLozanop won by resignation
665,https://www.chess.com/live/game/3435485902,https://www.chess.com/openings/English-Opening-Anglo-Scandinavian-Defense,fun_man won by resignation
666,https://www.chess.com/live/game/3435503053,https://www.chess.com/openings/English-Opening-Anglo-Indian-Defense,fun_man won on time
667,https://www.chess.com/live/game/3436967514,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,fun_man won by checkmate
668,https://www.chess.com/live/game/3436984950,https://www.chess.com/openings/Center-Game,fun_man won by resignation
669,https://www.chess.com/live/game/3437769881,https://www.chess.com/openings/Kings-Pawn-Opening-The-Whale-Variation,fun_man won by checkmate
670,https://www.chess.com/live/game/3437800316,https://www.chess.com/openings/Amar-Opening,fun_man won by checkmate
671,https://www.chess.com/live/game/3439674123,https://www.chess.com/openings/Queens-Pawn-Opening-Mason-Attack,kevincamacho won on time
672,https://www.chess.com/live/game/3439849084,https://www.chess.com/openings/Vienna-Game-2...d6,fun_man won by resignation
